,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.77220219373703,0.7721698880195618,0.77220219373703,0.7721698880195618,0.77220219373703,0.7721698880195618,0.77220219373703,0.77220219373703,0.7721698880195618,0.77220219373703,0.780205249786377,0.77220219373703,0.7721698880195618,0.7721698880195618,0.77220219373703,0.77220219373703,0.77220219373703,0.77220219373703,0.7721698880195618,0.77220219373703,0.7642313241958618,0.77220219373703,0.77220219373703,0.77220219373703,0.77220219373703,0.7642313241958618,0.77220219373703,0.7721698880195618,0.7721698880195618,0.7721698880195618
1,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5081644654273987,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018,0.5220730304718018
2,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006
3,0.5497289299964905,0.6031367182731628,0.6031367182731628,0.5853878855705261,0.5853878855705261,0.5853878855705261,0.5853878855705261,0.5853878855705261,0.5853878855705261,0.5853878855705261,0.5648961067199707,0.6062992215156555,0.5853878855705261,0.5853878855705261,0.5853556394577026,0.5853878855705261,0.5853878855705261,0.5853878855705261,0.5853878855705261,0.5853878855705261,0.6031367182731628,0.5853878855705261,0.5853878855705261,0.5853878855705261,0.6062992215156555,0.5853556394577026,0.5853878855705261,0.5853878855705261,0.6031367182731628,0.5853878855705261
4,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.643991231918335,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6711630821228027,0.6575448513031006,0.6711630821228027,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6711630821228027,0.6575448513031006,0.6575448513031006,0.643991231918335,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006,0.6575448513031006
5,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314,0.3549761176109314
6,0.45269137620925903,0.46653544902801514,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.46653544902801514,0.4944171905517578,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.46653544902801514,0.45269137620925903,0.45269137620925903,0.46653544902801514,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.45269137620925903,0.1398605853319168,0.45269137620925903,0.45269137620925903
7,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.5705434679985046,0.596585750579834,0.5844197869300842,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834,0.596585750579834
8,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.40744805335998535,0.40744805335998535,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.40744805335998535,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.40744805335998535,0.4049954414367676,0.4049954414367676,0.4049954414367676,0.40744805335998535,0.4049954414367676,0.40744805335998535,0.4049954414367676,0.4049954414367676
9,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8232541680335999,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.7573577165603638,0.7573577165603638,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489,0.8033755421638489
